quarter,quarter_label,quarter_end_date,geography_type,geography_code,geography_name,state,remoteness,population_count,participant_count,funded_plan_count,participants_per_1000,funded_plans_per_1000,participant_growth_rate,funded_plan_growth_rate,mean_plan_funding,median_plan_funding,committed_supports,payment_amount,payments_per_funded_plan,payments_per_participant,payments_per_1000_population,funding_conversion_rate,unspent_committed_funding,unspent_funding_per_funded_plan,mean_plan_utilisation,benchmark_national_funded_plans_per_1000,benchmark_national_mean_plan_utilisation,benchmark_national_mean_plan_funding,benchmark_national_payments_per_funded_plan,benchmark_remoteness_funded_plans_per_1000,benchmark_remoteness_mean_plan_utilisation,benchmark_remoteness_mean_plan_funding,benchmark_remoteness_payments_per_funded_plan,funded_plans_per_1000_gap_from_national,mean_plan_utilisation_gap_from_national,mean_plan_funding_gap_from_national,payments_per_funded_plan_gap_from_national,funded_plans_per_1000_gap_from_remoteness,mean_plan_utilisation_gap_from_remoteness,mean_plan_funding_gap_from_remoteness,payments_per_funded_plan_gap_from_remoteness,active_provider_count,registered_provider_count,funded_plans_per_active_provider,participants_per_active_provider,active_providers_per_1000_funded_plans,provider_growth_rate,payment_growth_rate,plan_value_growth_rate,supply_response_gap,funding_conversion_gap,funded_plan_volume_score,funded_plan_density_score,payment_intensity_score,unspent_funding_score,utilisation_gap_score,funded_plan_coverage_gap_score,mean_plan_funding_gap_score,payment_intensity_gap_score,provider_load_score,growth_pressure_score,funding_conversion_gap_score,underfunded_advocacy_score,utilisation_barrier_score,underserviced_provider_score,business_opportunity_score,advocacy_opportunity_score,combined_opportunity_score,opportunity_rank,opportunity_segment,opportunity_reading_note,market_density_indicator_note,population_reference_year,population_method,reliability_flag
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Adelaide Hills,Adelaide Hills,SA,Inner Regional Australia,87986.0,2409.0,2409.0,27.379355806605595,27.379355806605595,0.01388888888888884,0.01388888888888884,64000.0,24000.0,154176000.0,110063000.0,45688.25238688252,45688.25238688252,1250914.918282454,0.7138789435450394,44113000.0,18311.747613117477,0.77,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,28.31985586047522,0.7685814728943384,79139.48388848934,57480.02092208034,-2.107905993173958,0.00846084182033792,18439.3926044259,15476.227711567211,0.9405000538696237,-0.001418527105661553,15139.48388848934,11791.768535197814,,,,,,,0.04239158229706308,0.032258064516129004,,0.28612105645496055,0.2125,0.5316455696202531,0.075,0.1,0.2125,0.525,0.9625,0.875,,0.50625,0.575,0.7875,0.29583333333333334,0.359375,0.20854166666666668,0.48090277777777773,0.3447222222222222,78.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Adelaide Hills,Adelaide Hills,SA,Inner Regional Australia,87986.0,2523.0,2523.0,28.675016479894527,28.675016479894527,0.04732254047322537,0.04732254047322537,65000.0,24000.0,163995000.0,112489000.0,44585.414189457,44585.414189457,1278487.4866456029,0.6859294490685691,51506000.0,20414.585810543005,0.75,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,29.378540729741957,0.749585874550338,79082.76206451863,56908.5598208139,-2.5214624533293417,0.01010029323139321,17459.749420445805,16130.72637738259,0.7035242498474261,-0.00041412544966206604,14082.762064518625,12323.1456313569,,,,,,,0.02204192144499051,0.015625,,0.3140705509314309,0.225,0.5569620253164557,0.05,0.225,0.21875,0.525,0.9625,0.9,,0.50625,0.7,0.7958333333333334,0.3812499999999999,0.3625,0.24875000000000003,0.5131944444444444,0.3809722222222222,71.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Adelaide Hills,Adelaide Hills,SA,Inner Regional Australia,87986.0,2632.0,2632.0,29.91384993067079,29.91384993067079,0.04320253666270313,0.04320253666270313,64000.0,24000.0,168448000.0,114442000.0,43481.00303951368,43481.00303951368,1300684.1997590526,0.6793906724924013,54006000.0,20518.99696048632,0.73,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,30.345785307596167,0.7338446519006651,79096.43428753808,56188.57394969421,-2.956086683557796,0.016529773293199667,18492.947486293735,16586.79100027612,0.4319353769253773,0.0038446519006650696,15096.434287538083,12707.570910180533,,,,,,,0.017361697588208713,-0.01538461538461533,,0.32060932750759874,0.225,0.5569620253164557,0.05,0.1375,0.41875,0.525,0.9625,0.8875,,0.50625,0.675,0.7916666666666666,0.4104166666666667,0.4625,0.25708333333333333,0.5548611111111111,0.40597222222222223,63.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Adelaide Hills,Adelaide Hills,SA,Inner Regional Australia,87986.0,,2711.0,,30.81172004637101,,0.030015197568389107,65000.0,,176215000.0,117724000.0,43424.566580597566,,1337985.5886163707,0.6680702550861164,58491000.0,21575.433419402434,0.73,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,30.943280669707555,0.735953040708486,80949.4227901239,56650.43820079907,-3.404399756762249,0.020608685924029826,19432.450286143518,17377.908490888367,0.1315606233365436,0.005953040708485986,15949.422790123906,13225.871620201506,,,,,,,0.028678282448751258,0.015625,,0.3319297449138836,0.225,0.569620253164557,0.05,0.1625,0.5,0.5125,0.9625,0.9,,0.50625,0.7,0.7916666666666666,0.4541666666666666,0.503125,0.27895833333333336,0.5829861111111111,0.4309722222222222,60.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Adelaide Hills,Adelaide Hills,SA,Inner Regional Australia,87986.0,,2773.0,,31.516377605528152,,0.02286978974548126,66000.0,,183018000.0,121486000.0,43810.31373963217,,1380742.3908349057,0.6637926324186691,61532000.0,22189.68626036783,0.72,27.77839830958376,0.7514285432706143,85151.38506175322,62192.49868267691,31.40646420190928,0.7357142727569568,81348.30207161774,57871.566955701484,-3.7379792959443954,0.031428543270614284,19151.385061753215,18382.18494304474,-0.1099134036188758,0.015714272756956832,15348.302071617742,14061.253216069315,,,,,,,0.03195610071013566,0.01538461538461533,,0.33620736758133085,0.225,0.5822784810126582,0.0625,0.275,0.575,0.26875,0.9625,0.9125,,0.50625,0.7625,0.7145833333333332,0.5375,0.5406249999999999,0.328125,0.5975694444444444,0.4628472222222222,54.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Adelaide Hills,Adelaide Hills,SA,Inner Regional Australia,87986.0,,2847.0,,32.357420498715705,,0.026685899747565855,66000.0,,187902000.0,123247000.0,43290.12996136284,,1400756.9386038687,0.655911060020649,64655000.0,22709.87003863716,0.7,28.253214646769933,0.7386029448813405,85151.81887829916,62709.42778038322,32.03344264863498,0.7233427743146025,81102.38055009648,58210.68357447111,-4.104205851945771,0.038602944881340445,19151.818878299164,19419.29781902038,-0.3239778500807233,0.023342774314602507,15102.38055009648,14920.55361310827,,,,,,,0.014495497423571369,0.0,,0.34408893997935097,0.225,0.5949367088607594,0.0625,0.3625,0.65625,0.26875,0.9625,0.9125,,0.50625,0.8125,0.7145833333333332,0.6104166666666667,0.58125,0.36833333333333335,0.6354166666666666,0.501875,39.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Barkly,Barkly,NT,Very Remote Australia,7448.0,146.0,148.0,19.602577873254564,19.87110633727175,,,128000.0,47700.0,18944000.0,5827000.0,39371.62162162162,39910.95890410959,782357.6799140709,0.3075907939189189,13117000.0,88628.37837837837,0.66,24.12050932082575,0.774810548394224,79559.82881407744,60116.50993792392,26.179182279595977,0.7299395777967206,87236.47395075967,60770.62127062127,4.249402983553999,0.114810548394224,-48440.17118592256,20744.8883163023,6.308075942324226,0.06993957779672058,-40763.52604924033,21398.99964899965,48.0,127.0,3.0833333333333335,3.0416666666666665,324.3243243243243,,,,,0.6924092060810811,0.0125,0.17721518987341772,0.05,1.0,0.9375,0.8875,0.25625,0.975,0.0125,0.50625,1.0,0.7062499999999999,0.9791666666666666,0.4854166666666666,0.5054166666666666,0.7236111111111111,0.6145138888888888,12.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Barkly,Barkly,NT,Very Remote Australia,7448.0,148.0,,19.87110633727175,,0.013698630136986356,,124000.0,44300.0,,6773000.0,,45763.51351351351,909371.6433941998,,,,0.74,24.68676284471637,0.7773084731227313,81027.36890354347,60498.99233345409,26.741674362372237,0.7287384335959551,89029.82107355865,61786.02459318165,,0.03730847312273127,-42972.631096456535,,,-0.011261566404044885,-34970.17892644135,,,,,,,,0.16234769177964647,-0.03125,,,,,,0.01875,0.20625,0.26875,0.2625,0.23125,,0.50625,0.01875,0.25416666666666665,0.08124999999999999,0.35624999999999996,0.15208333333333332,0.23055555555555554,0.19131944444444443,79.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Barkly,Barkly,NT,Very Remote Australia,7448.0,150.0,153.0,20.13963480128894,20.54242749731472,0.013513513513513598,,132000.0,49000.0,20196000.0,8870000.0,57973.856209150326,59133.333333333336,1190923.737916219,0.43919588037235097,11326000.0,74026.14379084967,0.78,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,27.315980747937253,0.7307607285309241,91044.45191984238,62759.91157672161,4.729022316116922,-0.0015391581796620809,-49560.6073955741,3190.623889299408,6.7735532506225375,-0.049239271469075876,-40955.54808015762,4786.055367571287,,,,,,,0.30961169348885287,0.06451612903225801,,0.560804119627649,0.0125,0.17721518987341772,0.475,1.0,0.2125,0.8875,0.25625,0.6625,,0.50625,0.9875,0.6020833333333333,0.7333333333333334,0.359375,0.5160416666666666,0.5649305555555556,0.5404861111111111,32.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Barkly,Barkly,NT,Very Remote Australia,7448.0,152.0,155.0,20.408163265306122,20.810955961331903,0.01333333333333342,0.013071895424836555,128000.0,44600.0,19840000.0,9567000.0,61722.58064516129,62940.78947368421,1284505.9076262084,0.48220766129032255,10273000.0,66277.41935483871,0.79,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,28.08981758060144,0.7175297333925275,91778.55924480688,62539.22003878777,5.3425980652332825,-0.02989970676860679,-45540.250579554195,-1006.4400783216988,7.278861619269538,-0.07247026660747252,-36221.44075519312,816.6393936264794,,,,,,,0.07857948139797077,-0.030303030303030276,,0.5177923387096774,0.0125,0.17721518987341772,0.675,0.9875,0.21875,0.8875,0.25,0.4625,,0.50625,0.975,0.5333333333333333,0.7270833333333333,0.3625,0.5529166666666667,0.5409722222222222,0.5469444444444445,31.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Barkly,Barkly,NT,Very Remote Australia,7448.0,150.0,150.0,20.13963480128894,20.13963480128894,-0.013157894736842146,-0.032258064516129004,137000.0,46300.0,20550000.0,9032000.0,60213.333333333336,60213.333333333336,1212674.543501611,0.43951338199513384,11518000.0,76786.66666666667,0.81,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,28.799988448237272,0.6997169488821533,91472.6178809909,62312.67804644591,6.818128445824055,-0.06347022670680033,-54507.052513706265,-145.5392935435375,8.660353646948334,-0.11028305111784675,-45527.3821190091,2099.344713112572,,,,,,,-0.0559213964670221,0.0703125,,0.5604866180048662,0.0125,0.12658227848101267,0.5875,1.0,0.19375,0.9125,0.24375,0.5375,,0.50625,0.975,0.5645833333333333,0.7229166666666668,0.35,0.5345833333333333,0.5458333333333334,0.5402083333333334,30.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Barkly,Barkly,NT,Very Remote Australia,7448.0,,165.0,,22.15359828141783,,0.10000000000000009,128000.0,,21120000.0,8622000.0,52254.545454545456,,1157626.208378088,0.4082386363636364,12498000.0,75745.45454545454,0.77,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,29.255495455759704,0.6998867027124044,93888.60969645302,63068.60655553811,5.253722008190934,-0.019391314075970167,-43567.54971385648,8547.929616940477,7.101897174341875,-0.07011329728759563,-34111.390303546985,10814.06110099265,,,,,,,-0.04539415411868908,-0.06569343065693434,,0.5917613636363637,0.0125,0.17721518987341772,0.275,0.9875,0.2125,0.875,0.25625,0.825,,0.50625,0.9875,0.6520833333333333,0.7291666666666666,0.359375,0.4727083333333333,0.5802083333333333,0.5264583333333333,30.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Barkly,Barkly,NT,Very Remote Australia,7448.0,,182.0,,24.43609022556391,,0.10303030303030303,134000.0,,24388000.0,7752000.0,42593.4065934066,,1040816.3265306123,0.3178612432343776,16636000.0,91406.59340659341,0.68,27.77839830958376,0.7514285432706143,85151.38506175322,62192.49868267691,29.615831690817068,0.7017884845529896,94950.29032401046,64775.29808075883,3.342308084019848,0.07142854327061428,-48848.614938246785,19599.092089270307,5.179741465253159,0.02178848455298961,-39049.709675989536,22181.89148735223,,,,,,,-0.10090466249130137,0.046875,,0.6821387567656224,0.0125,0.24050632911392406,0.05,1.0,0.61875,0.8,0.25,0.975,,0.50625,1.0,0.6749999999999999,0.8729166666666667,0.5625,0.4995833333333334,0.7034722222222222,0.6015277777777778,17.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Barkly,Barkly,NT,Very Remote Australia,7448.0,,191.0,,25.644468313641244,,0.0494505494505495,132000.0,,25212000.0,8040000.0,42094.240837696336,,1079484.425349087,0.3188957639219419,17172000.0,89905.75916230367,0.69,28.253214646769933,0.7386029448813405,85151.81887829916,62709.42778038322,29.935474216268688,0.6915735929312197,94840.2069766932,65463.76811594203,2.608746333128689,0.04860294488134045,-46848.181121700836,20615.186942686887,4.291005902627443,0.001573592931219707,-37159.793023306804,23369.527278245696,,,,,,,0.037151702786377694,-0.014925373134328401,,0.6811042360780581,0.0125,0.27848101265822783,0.05,1.0,0.4125,0.775,0.24375,0.975,,0.50625,1.0,0.6645833333333333,0.8041666666666667,0.459375,0.46520833333333333,0.6427083333333333,0.5539583333333333,23.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,"Barossa, Light and Lower North","Barossa, Light and Lower North",SA,Inner Regional Australia,83434.0,2891.0,2891.0,34.650142627705726,34.650142627705726,,,58000.0,23100.0,167678000.0,113338000.0,39203.73573158077,39203.73573158077,1358415.034638157,0.675926478130703,54340000.0,18796.264268419232,0.75,24.12050932082575,0.774810548394224,79559.82881407744,60116.50993792392,26.8899974718611,0.7630061336695022,76355.8163924701,56667.37290379991,-10.529633306879976,0.024810548394223985,21559.82881407744,20912.77420634315,-7.760145155844626,0.013006133669502162,18355.816392470093,17463.63717221914,246.0,865.0,11.752032520325203,11.752032520325203,85.09166378415773,,,,,0.32407352186929705,0.25,0.9493670886075949,0.0375,0.275,0.49375,0.24375,1.0,0.9625,0.2625,0.50625,0.8,0.7354166666666666,0.5229166666666667,0.4208333333333334,0.30125,0.5597222222222222,0.4304861111111111,62.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q3,2024 Q3,2024-03-31,ndia_service_area,"Barossa, Light and Lower North","Barossa, Light and Lower North",SA,Inner Regional Australia,83434.0,2986.0,2986.0,35.788767169259536,35.788767169259536,0.03286060186786588,0.03286060186786588,60000.0,23400.0,179160000.0,120948000.0,40505.02344273275,40505.02344273275,1449624.8531773617,0.6750837240455458,58212000.0,19494.976557267248,0.77,24.68676284471637,0.7773084731227313,81027.36890354347,60498.99233345409,27.71623599286424,0.7648604023741618,77994.1725121406,56947.80441429636,-11.10200432454317,0.0073084731227312716,21027.368903543465,19993.968890721335,-8.072531176395298,-0.005139597625838235,17994.172512140605,16442.78097156361,,,,,,,0.06714429405847988,0.034482758620689724,,0.32491627595445416,0.24358974358974358,0.948051948051948,0.038461538461538464,0.25,0.20625,0.26875,0.9875,0.975,,0.50625,0.7875,0.74375,0.4145833333333333,0.35624999999999996,0.2605769230769231,0.5048611111111111,0.3827190170940171,68.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,"Barossa, Light and Lower North","Barossa, Light and Lower North",SA,Inner Regional Australia,83434.0,3052.0,3052.0,36.57981158760218,36.57981158760218,0.022103148024112507,0.022103148024112507,60000.0,23600.0,183120000.0,123523000.0,40472.804718217565,40472.804718217565,1480487.5710142148,0.674546745303626,59597000.0,19527.19528178244,0.78,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,28.31985586047522,0.7685814728943384,79139.48388848934,57480.02092208034,-11.308361774170542,-0.0015391581796620809,22439.3926044259,20691.67538023217,-8.259955727126961,-0.011418527105661552,19139.48388848934,17007.216203862772,,,,,,,0.021290141217713332,0.0,,0.325453254696374,0.25,0.9493670886075949,0.0375,0.15,0.2125,0.25625,0.9875,0.975,,0.50625,0.7625,0.7395833333333334,0.375,0.359375,0.234375,0.4913194444444445,0.3628472222222222,73.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,"Barossa, Light and Lower North","Barossa, Light and Lower North",SA,Inner Regional Australia,83434.0,3133.0,3133.0,37.55063882829542,37.55063882829542,0.026539973787680138,0.026539973787680138,61000.0,23700.0,191113000.0,122873000.0,39218.95946377274,39218.95946377274,1472696.982045689,0.6429337617011925,68240000.0,21781.040536227258,0.74,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,29.378540729741957,0.749585874550338,79082.76206451863,56908.5598208139,-11.397084801730234,0.02010029323139321,21459.749420445805,21497.181103066847,-8.172098098553466,0.009585874550337934,18082.762064518625,17689.600357041156,,,,,,,-0.005262177893995412,0.016666666666666607,,0.35706623829880746,0.25,0.9493670886075949,0.0375,0.375,0.58125,0.25625,0.9875,0.975,,0.50625,0.8375,0.7395833333333334,0.5979166666666668,0.54375,0.36083333333333334,0.6270833333333333,0.49395833333333333,39.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,"Barossa, Light and Lower North","Barossa, Light and Lower North",SA,Inner Regional Australia,83434.0,3252.0,3252.0,38.97691588561018,38.97691588561018,0.03798276412384305,0.03798276412384305,61000.0,23700.0,198372000.0,125323000.0,38537.20787207872,38537.20787207872,1502061.5096962869,0.6317575060996512,73049000.0,22462.79212792128,0.71,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,30.345785307596167,0.7338446519006651,79096.43428753808,56188.57394969421,-12.01915263849719,0.036529773293199674,21492.947486293735,21530.58616771108,-8.631130578014016,0.02384465190066507,18096.434287538083,17651.366077615494,,,,,,,0.019939286905992448,0.0,,0.3682424939003488,0.25,0.9620253164556962,0.025,0.3625,0.7,0.25625,0.9875,0.975,,0.50625,0.85,0.7395833333333334,0.6375000000000001,0.6031249999999999,0.375625,0.6600694444444445,0.5178472222222222,33.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,"Barossa, Light and Lower North","Barossa, Light and Lower North",SA,Inner Regional Australia,83434.0,,3323.0,,39.82788791140303,,0.021832718327183365,61000.0,,202703000.0,126399000.0,38037.61661149564,,1514957.93081957,0.6235674854343547,76304000.0,22962.383388504364,0.69,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,30.943280669707555,0.735953040708486,80949.4227901239,56650.43820079907,-12.420567621794262,0.06060868592402983,23432.450286143518,22764.85845999029,-8.88460724169547,0.045953040708485986,19949.422790123906,18612.82158930343,,,,,,,0.008585814255962498,0.0,,0.3764325145656453,0.25,0.9620253164556962,0.025,0.2875,0.8625,0.25625,0.9875,0.975,,0.50625,0.85,0.7395833333333334,0.6666666666666666,0.684375,0.3827083333333333,0.696875,0.5397916666666667,28.0,under-funded and under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,"Barossa, Light and Lower North","Barossa, Light and Lower North",SA,Inner Regional Australia,83434.0,,3366.0,,40.34326533547475,,0.012940114354498933,61000.0,,205326000.0,129495000.0,38471.47950089126,,1552065.105352734,0.6306799918178896,75831000.0,22528.520499108734,0.7,27.77839830958376,0.7514285432706143,85151.38506175322,62192.49868267691,31.40646420190928,0.7357142727569568,81348.30207161774,57871.566955701484,-12.56486702589099,0.05142854327061428,24151.385061753215,23721.019181785647,-8.93680113356547,0.03571427275695683,20348.30207161774,19400.087454810222,,,,,,,0.024493864666650822,0.0,,0.3693200081821104,0.25,0.9620253164556962,0.025,0.325,0.8125,0.26875,0.9875,0.9625,,0.50625,0.8375,0.7395833333333334,0.6583333333333333,0.659375,0.38354166666666667,0.685763888888889,0.5346527777777779,29.0,advocacy: funding or access gap,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,"Barossa, Light and Lower North","Barossa, Light and Lower North",SA,Inner Regional Australia,83434.0,,3458.0,,41.44593331255843,,0.027332144979203887,60000.0,,207480000.0,131105000.0,37913.53383458647,,1571361.7949516983,0.6318922305764411,76375000.0,22086.466165413534,0.68,28.253214646769933,0.7386029448813405,85151.81887829916,62709.42778038322,32.03344264863498,0.7233427743146025,81102.38055009648,58210.68357447111,-13.192718665788496,0.05860294488134045,25151.818878299164,24795.89394579675,-9.41249066392345,0.04334277431460251,21102.38055009648,20297.14973988464,,,,,,,0.01243291246766276,-0.016393442622950838,,0.36810776942355894,0.25,0.9620253164556962,0.025,0.3125,0.85625,0.26875,1.0,0.9625,,0.50625,0.85,0.74375,0.6729166666666666,0.6812499999999999,0.3883333333333333,0.6993055555555555,0.5438194444444444,26.0,under-funded and under-serviced,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
