reporting_quarter,ndis_service_area,remoteness_category,population_2025_erp,funded_plans_per_1000_population_2025_erp,population_denominator_method,funded_plans_count,sdac_national_disability_per_1000_2022,funded_plans_per_1000_population_minus_sdac_national_per_1000,mean_plan_funding,median_plan_funding,mean_plan_utilisation,median_plan_utilisation,sdac_benchmark_use,sdac_benchmark_source,people_with_disability_count,people_with_disability_per_1000,funded_plans_per_1000,sdac_national_disability_rate_2022,historical_o2_total_active_participants,average_payments,median_payments,historical_o1_source_file,historical_o2_source_file,historical_q_source_file,historical_data_source,historical_measure_note
2025Q4,Ipswich,Inner Regional Australia,388213.0,35.001403868494876,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",13588.0,214.0,-178.9985961315051,85000.0,,74.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,35.001403868494876,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Katherine,Remote Australia,11282.0,37.050168409856404,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",418.0,214.0,-176.9498315901436,165000.0,,81.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,37.050168409856404,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Kimberley-Pilbara,Very Remote Australia,102732.0,20.081376786200988,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",2063.0,214.0,-193.918623213799,115000.0,,69.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,20.081376786200988,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Limestone Coast,Outer Regional Australia,69717.0,30.336933602994968,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",2115.0,214.0,-183.66306639700503,84000.0,,69.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,30.336933602994968,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Loddon,Inner Regional Australia,261396.0,40.94936418307855,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",10704.0,214.0,-173.05063581692144,68000.0,,69.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,40.94936418307855,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Mackay,Remote Australia,193813.0,24.760980945550607,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",4799.0,214.0,-189.2390190544494,80000.0,,71.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,24.760980945550607,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Mallee,Outer Regional Australia,94469.0,37.4726100625602,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",3540.0,214.0,-176.5273899374398,72000.0,,71.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,37.4726100625602,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Maroochydore,Inner Regional Australia,499995.0,28.784287842878427,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",14392.0,214.0,-185.21571215712157,91000.0,,74.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,28.784287842878427,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Maryborough,Outer Regional Australia,169886.0,36.05947517747195,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",6126.0,214.0,-177.94052482252806,88000.0,,75.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,36.05947517747195,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Mid North Coast,Outer Regional Australia,241076.0,38.53556554779406,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",9290.0,214.0,-175.46443445220595,80000.0,,74.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,38.53556554779406,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Midwest-Gascoyne,Very Remote Australia,70223.0,24.464918901214702,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",1718.0,214.0,-189.5350810987853,91000.0,,64.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,24.464918901214702,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Murray and Mallee,Outer Regional Australia,74882.0,35.789642370663174,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",2680.0,214.0,-178.21035762933684,77000.0,,70.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,35.789642370663174,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Murrumbidgee,Outer Regional Australia,311023.0,31.139176202403036,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",9685.0,214.0,-182.86082379759696,82000.0,,73.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,31.139176202403036,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Nepean Blue Mountains,Inner Regional Australia,400929.0,33.80399023268459,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",13553.0,214.0,-180.19600976731542,81000.0,,78.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,33.80399023268459,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,North East Melbourne,Major Cities of Australia,720178.0,27.193277217576767,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",19584.0,214.0,-186.80672278242324,83000.0,,78.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,27.193277217576767,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,North East Metro,Inner Regional Australia,390470.0,25.25674187517607,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",9862.0,214.0,-188.74325812482394,95000.0,,74.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,25.25674187517607,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,North Metro,Inner Regional Australia,422742.0,22.522011061120022,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",9521.0,214.0,-191.47798893887997,82000.0,,74.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,22.522011061120022,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,North Sydney,Major Cities of Australia,939051.0,15.845784733736508,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",14880.0,214.0,-198.1542152662635,92000.0,,79.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,15.845784733736508,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Northern Adelaide,Major Cities of Australia,514951.0,42.91670469617498,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",22100.0,214.0,-171.08329530382503,88000.0,,77.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,42.91670469617498,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Northern NSW,Inner Regional Australia,322698.0,34.01632486101556,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",10977.0,214.0,-179.98367513898444,86000.0,,75.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,34.01632486101556,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Other,,,,,429.0,214.0,,112000.0,,61.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Outer East Melbourne,Major Cities of Australia,444973.0,32.06261952972428,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",14267.0,214.0,-181.9373804702757,77000.0,,75.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,32.06261952972428,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Outer Gippsland,Outer Regional Australia,96220.0,34.38993972147163,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",3309.0,214.0,-179.61006027852838,80000.0,,70.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,34.38993972147163,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Ovens Murray,Inner Regional Australia,137518.0,36.60611701740863,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",5034.0,214.0,-177.39388298259138,71000.0,,70.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,36.60611701740863,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Robina,Major Cities of Australia,691230.0,24.343561477366435,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",16827.0,214.0,-189.65643852263355,89000.0,,76.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,24.343561477366435,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Rockhampton,Very Remote Australia,254611.0,34.668572842493056,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",8827.0,214.0,-179.33142715750694,74000.0,,68.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,34.668572842493056,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,South East Metro,Major Cities of Australia,345057.0,21.796398855841208,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",7521.0,214.0,-192.2036011441588,107000.0,,76.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,21.796398855841208,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,South Eastern Sydney,Major Cities of Australia,868063.0,17.577065259088336,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",15258.0,214.0,-196.42293474091167,90000.0,,79.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,17.577065259088336,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,South Metro,Inner Regional Australia,441742.0,25.718632142743953,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",11361.0,214.0,-188.28136785725604,79000.0,,73.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,25.718632142743953,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,South West,Inner Regional Australia,210962.0,25.464301627781307,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",5372.0,214.0,-188.5356983722187,81000.0,,70.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,25.464301627781307,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,South Western Sydney,Major Cities of Australia,1318283.0,27.293835997278276,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",35981.0,214.0,-186.70616400272172,86000.0,,83.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,27.293835997278276,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Southern Adelaide,Major Cities of Australia,397006.0,35.79290993083228,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",14210.0,214.0,-178.20709006916772,90000.0,,75.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,35.79290993083228,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
2025Q4,Southern Melbourne,Major Cities of Australia,717085.0,27.801446132606316,"Static denominator: ABS Regional Population 2024-25 LGA ERP at 30 June 2025, aggregated to NDIA service district using Service District to LGA 2021 mapping. It is not an official quarterly service-area population estimate.",19936.0,214.0,-186.19855386739368,83000.0,,79.0,,National broad-disability context only. Do not use as local service-area denominator for funded plans.,"ABS Survey of Disability, Ageing and Carers 2022. Broad national disability prevalence: 21.4% of Australians. Used as national context only, not as a local denominator.",,,27.801446132606316,0.214,,,,,,,NDIA participant-budget and utilisation service-district total rows,"Modern rows use published total rows only. Participant-budget filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SuppClass=ALL. Utilisation filter: StateCd=ALL, DsbltyGrpNm=ALL, AgeBnd=ALL, SILorSDA=ALL, suppclass=ALL."
